==================================================================
RAPPORT DES MAIRES SANS CORRESPONDANCE AVEC LES CIRCONSCRIPTIONS
==================================================================

Date: ven. 14 nov. 2025 17:13:07

Nombre total de maires dans le CSV: 29491
Nombre de maires insérés dans la base: 27660
Nombre de maires NON insérés: 1831

==================================================================
ANALYSE PAR RÉGION
==================================================================

Combinaisons Région-Département-Circonscription présentes dans le CSV mais ABSENTES de la table circonscriptions:

- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 2e circo | Maires concernés: 82
- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 3e circo | Maires concernés: 86
- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 4e circo | Maires concernés: 27
- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 5e circo | Maires concernés: 108
- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 6e circo | Maires concernés: 92
- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 7e circo | Maires concernés: 34
- Ile-de-France | Dept: 77 (Seine-et-Marne) | Circo: 8e circo | Maires concernés: 10
- Ile-de-France | Dept: 78 (Yvelines) | Circo:  | Maires concernés: 5
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 10e circo | Maires concernés: 7
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 11e circo | Maires concernés: 2
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 1ere circo | Maires concernés: 78
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 2e circo | Maires concernés: 7
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 3e circo | Maires concernés: 5
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 4e circo | Maires concernés: 23
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 5e circo | Maires concernés: 13
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 6e circo | Maires concernés: 4
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 7e circo | Maires concernés: 22
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 8e circo | Maires concernés: 7
- Ile-de-France | Dept: 78 (Yvelines) | Circo: 9e circo | Maires concernés: 2
- Ile-de-France | Dept: 91 (Essonne) | Circo:  | Maires concernés: 34
- Ile-de-France | Dept: 91 (Essonne) | Circo: 1ere circo | Maires concernés: 21
- Ile-de-France | Dept: 91 (Essonne) | Circo: 2e circo | Maires concernés: 23
- Ile-de-France | Dept: 91 (Essonne) | Circo: 3e circo | Maires concernés: 47
- Ile-de-France | Dept: 91 (Essonne) | Circo: 4e circo | Maires concernés: 11
- Ile-de-France | Dept: 91 (Essonne) | Circo: 5e circo | Maires concernés: 34
- Ile-de-France | Dept: 91 (Essonne) | Circo: 6e circo | Maires concernés: 8
- Ile-de-France | Dept: 91 (Essonne) | Circo: 7e circo | Maires concernés: 3
- Ile-de-France | Dept: 91 (Essonne) | Circo: 8e circo | Maires concernés: 1
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 10e circo | Maires concernés: 2
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 11e circo | Maires concernés: 2
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 12e circo | Maires concernés: 5
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 1ere circo | Maires concernés: 2
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 2e circo | Maires concernés: 3
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 3e circo | Maires concernés: 3
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 4e circo | Maires concernés: 4
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 5e circo | Maires concernés: 2
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 6e circo | Maires concernés: 2
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 7e circo | Maires concernés: 3
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 8e circo | Maires concernés: 2
- Ile-de-France | Dept: 92 (Hauts-de-Seine) | Circo: 9e circo | Maires concernés: 4
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 10e circo | Maires concernés: 6
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 11e circo | Maires concernés: 2
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 1ere circo | Maires concernés: 2
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 2e circo | Maires concernés: 4
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 3e circo | Maires concernés: 2
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 4e circo | Maires concernés: 5
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 5e circo | Maires concernés: 1
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 6e circo | Maires concernés: 3
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 7e circo | Maires concernés: 3
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 8e circo | Maires concernés: 2
- Ile-de-France | Dept: 93 (Seine-Saint-Denis) | Circo: 9e circo | Maires concernés: 3
- Ile-de-France | Dept: 94 (Val-de-Marne) | Circo:  | Maires concernés: 38
- Ile-de-France | Dept: 94 (Val-de-Marne) | Circo: 1ere circo | Maires concernés: 1
- Ile-de-France | Dept: 94 (Val-de-Marne) | Circo: 3e circo | Maires concernés: 1
- Ile-de-France | Dept: 94 (Val-de-Marne) | Circo: 5e circo | Maires concernés: 1
- Ile-de-France | Dept: 94 (Val-de-Marne) | Circo: 6e circo | Maires concernés: 1
- Ile-de-France | Dept: 94 (Val-de-Marne) | Circo: 7e circo | Maires concernés: 1
- Normandie | Dept: 14 (Calvados) | Circo:  | Maires concernés: 95
- Normandie | Dept: 14 (Calvados) | Circo: 1ere circo | Maires concernés: 63
- Normandie | Dept: 14 (Calvados) | Circo: 2e circo | Maires concernés: 44
- Normandie | Dept: 14 (Calvados) | Circo: 3e circo | Maires concernés: 82
- Normandie | Dept: 14 (Calvados) | Circo: 4e circo | Maires concernés: 57
- Normandie | Dept: 14 (Calvados) | Circo: 5e circo | Maires concernés: 119
- Normandie | Dept: 14 (Calvados) | Circo: 6e circo | Maires concernés: 4
- Normandie | Dept: 27 (Eure) | Circo:  | Maires concernés: 41
- Normandie | Dept: 27 (Eure) | Circo: 1ere circo | Maires concernés: 56
- Normandie | Dept: 27 (Eure) | Circo: 2e circo | Maires concernés: 16
- Normandie | Dept: 27 (Eure) | Circo: 3e circo | Maires concernés: 38
- Normandie | Dept: 27 (Eure) | Circo: 4e circo | Maires concernés: 20
- Normandie | Dept: 27 (Eure) | Circo: 5e circo | Maires concernés: 28
- Normandie | Dept: 50 (Manche) | Circo:  | Maires concernés: 8
- Normandie | Dept: 50 (Manche) | Circo: 1ere circo | Maires concernés: 108
- Normandie | Dept: 50 (Manche) | Circo: 2e circo | Maires concernés: 67
- Normandie | Dept: 50 (Manche) | Circo: 3e circo | Maires concernés: 107
- Normandie | Dept: 50 (Manche) | Circo: 4e circo | Maires concernés: 86
- Normandie | Dept: 61 (Orne) | Circo:  | Maires concernés: 1
- Normandie | Dept: 61 (Orne) | Circo: 1ere circo | Maires concernés: 69
- Normandie | Dept: 61 (Orne) | Circo: 2e circo | Maires concernés: 93
- Normandie | Dept: 61 (Orne) | Circo: 3e circo | Maires concernés: 147
- Normandie | Dept: 76 (Seine-Maritime) | Circo:  | Maires concernés: 1
- Normandie | Dept: 76 (Seine-Maritime) | Circo: A verifier | Maires concernés: 653
- Nouvelle-Aquitaine | Dept: 16 (Charente) | Circo:  | Maires concernés: 10
- Nouvelle-Aquitaine | Dept: 16 (Charente) | Circo: 1ere circo | Maires concernés: 93
- Nouvelle-Aquitaine | Dept: 16 (Charente) | Circo: 2e circo | Maires concernés: 135
- Nouvelle-Aquitaine | Dept: 16 (Charente) | Circo: 3e circo | Maires concernés: 105
- Nouvelle-Aquitaine | Dept: 17 (Charente-Maritime) | Circo:  | Maires concernés: 30
- Nouvelle-Aquitaine | Dept: 17 (Charente-Maritime) | Circo: 1ere circo | Maires concernés: 79
- Nouvelle-Aquitaine | Dept: 17 (Charente-Maritime) | Circo: 2e circo | Maires concernés: 27
- Nouvelle-Aquitaine | Dept: 17 (Charente-Maritime) | Circo: 3e circo | Maires concernés: 152
- Nouvelle-Aquitaine | Dept: 17 (Charente-Maritime) | Circo: 4e circo | Maires concernés: 53
- Nouvelle-Aquitaine | Dept: 17 (Charente-Maritime) | Circo: 5e circo | Maires concernés: 76
- Nouvelle-Aquitaine | Dept: 19 (Correze) | Circo:  | Maires concernés: 34
- Nouvelle-Aquitaine | Dept: 19 (Correze) | Circo: 1ere circo | Maires concernés: 127
- Nouvelle-Aquitaine | Dept: 19 (Correze) | Circo: 2e circo | Maires concernés: 109
- Nouvelle-Aquitaine | Dept: 23 (Creuse) | Circo:  | Maires concernés: 68
- Nouvelle-Aquitaine | Dept: 23 (Creuse) | Circo: 1ere circo | Maires concernés: 161
- Nouvelle-Aquitaine | Dept: 24 (Dordogne) | Circo:  | Maires concernés: 8
- Nouvelle-Aquitaine | Dept: 24 (Dordogne) | Circo: 1ere circo | Maires concernés: 67
- Nouvelle-Aquitaine | Dept: 24 (Dordogne) | Circo: 2e circo | Maires concernés: 169
- Nouvelle-Aquitaine | Dept: 24 (Dordogne) | Circo: 3e circo | Maires concernés: 111
- Nouvelle-Aquitaine | Dept: 24 (Dordogne) | Circo: 4e circo | Maires concernés: 108
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo:  | Maires concernés: 2
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 10e circo | Maires concernés: 5
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 11e circo | Maires concernés: 2
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 1ere circo | Maires concernés: 8
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 2e circo | Maires concernés: 27
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 3e circo | Maires concernés: 103
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 4e circo | Maires concernés: 11
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 5e circo | Maires concernés: 80
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 6e circo | Maires concernés: 159
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 7e circo | Maires concernés: 93
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 8e circo | Maires concernés: 10
- Nouvelle-Aquitaine | Dept: 33 (Gironde) | Circo: 9e circo | Maires concernés: 3
- Nouvelle-Aquitaine | Dept: 40 (Landes) | Circo:  | Maires concernés: 1
- Nouvelle-Aquitaine | Dept: 40 (Landes) | Circo: 1ere circo | Maires concernés: 160
- Nouvelle-Aquitaine | Dept: 40 (Landes) | Circo: 2e circo | Maires concernés: 89
- Nouvelle-Aquitaine | Dept: 40 (Landes) | Circo: 3e circo | Maires concernés: 73
- Nouvelle-Aquitaine | Dept: 47 (Lot-et-Garonne) | Circo:  | Maires concernés: 2
- Nouvelle-Aquitaine | Dept: 47 (Lot-et-Garonne) | Circo: 1ere circo | Maires concernés: 78
- Nouvelle-Aquitaine | Dept: 47 (Lot-et-Garonne) | Circo: 2e circo | Maires concernés: 191
- Nouvelle-Aquitaine | Dept: 47 (Lot-et-Garonne) | Circo: 3e circo | Maires concernés: 40
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo:  | Maires concernés: 26
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo: 1ere circo | Maires concernés: 63
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo: 2e circo | Maires concernés: 61
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo: 3e circo | Maires concernés: 133
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo: 4e circo | Maires concernés: 60
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo: 5e circo | Maires concernés: 163
- Nouvelle-Aquitaine | Dept: 64 (Pyrenees-Atlantiques) | Circo: 6e circo | Maires concernés: 36
- Nouvelle-Aquitaine | Dept: 79 (Deux-Sevres) | Circo:  | Maires concernés: 27
- Nouvelle-Aquitaine | Dept: 79 (Deux-Sevres) | Circo: 1ere circo | Maires concernés: 70
- Nouvelle-Aquitaine | Dept: 79 (Deux-Sevres) | Circo: 2e circo | Maires concernés: 82
- Nouvelle-Aquitaine | Dept: 79 (Deux-Sevres) | Circo: 3e circo | Maires concernés: 49
- Nouvelle-Aquitaine | Dept: 86 (Vienne) | Circo:  | Maires concernés: 43
- Nouvelle-Aquitaine | Dept: 86 (Vienne) | Circo: 1ere circo | Maires concernés: 34
- Nouvelle-Aquitaine | Dept: 86 (Vienne) | Circo: 2e circo | Maires concernés: 91
- Nouvelle-Aquitaine | Dept: 86 (Vienne) | Circo: 3e circo | Maires concernés: 54
- Nouvelle-Aquitaine | Dept: 86 (Vienne) | Circo: 4e circo | Maires concernés: 28
- Nouvelle-Aquitaine | Dept: 87 (Haute-Vienne) | Circo: 1ere circo | Maires concernés: 70
- Nouvelle-Aquitaine | Dept: 87 (Haute-Vienne) | Circo: 2e circo | Maires concernés: 49
- Nouvelle-Aquitaine | Dept: 87 (Haute-Vienne) | Circo: 3e circo | Maires concernés: 24
- Nouvelle-Aquitaine | Dept: 87 (Haute-Vienne) | Circo: 4e circo | Maires concernés: 32
- Occitanie | Dept: 09 (Ariege) | Circo:  | Maires concernés: 93
- Occitanie | Dept: 09 (Ariege) | Circo: 1ere circo | Maires concernés: 121
- Occitanie | Dept: 09 (Ariege) | Circo: 2e circo | Maires concernés: 93
- Occitanie | Dept: 11 (Aude) | Circo:  | Maires concernés: 90
- Occitanie | Dept: 11 (Aude) | Circo: 1ere circo | Maires concernés: 50
- Occitanie | Dept: 11 (Aude) | Circo: 2e circo | Maires concernés: 23
- Occitanie | Dept: 11 (Aude) | Circo: 3e circo | Maires concernés: 18
- Occitanie | Dept: 12 (Aveyron) | Circo: 1ere circo | Maires concernés: 132
- Occitanie | Dept: 12 (Aveyron) | Circo: 2e circo | Maires concernés: 66
- Occitanie | Dept: 12 (Aveyron) | Circo: 3e circo | Maires concernés: 56
- Occitanie | Dept: 30 (Gard) | Circo: 1ere circo | Maires concernés: 26
- Occitanie | Dept: 30 (Gard) | Circo: 2e circo | Maires concernés: 57
- Occitanie | Dept: 30 (Gard) | Circo: 3e circo | Maires concernés: 74
- Occitanie | Dept: 30 (Gard) | Circo: 4e circo | Maires concernés: 98
- Occitanie | Dept: 30 (Gard) | Circo: 5e circo | Maires concernés: 72
- Occitanie | Dept: 30 (Gard) | Circo: 6e circo | Maires concernés: 4
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 1ere circo | Maires concernés: 183
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 2e circo | Maires concernés: 113
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 3e circo | Maires concernés: 74
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 4e circo | Maires concernés: 48
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 5e circo | Maires concernés: 116
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 6e circo | Maires concernés: 13
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 7e circo | Maires concernés: 6
- Occitanie | Dept: 31 (Haute-Garonne) | Circo: 8e circo | Maires concernés: 17
- Occitanie | Dept: 32 (Gers) | Circo:  | Maires concernés: 3
- Occitanie | Dept: 32 (Gers) | Circo: 1ere circo | Maires concernés: 166
- Occitanie | Dept: 32 (Gers) | Circo: 2e circo | Maires concernés: 287
- Occitanie | Dept: 34 (Herault) | Circo: 1ere circo | Maires concernés: 11
- Occitanie | Dept: 34 (Herault) | Circo: 2e circo | Maires concernés: 38
- Occitanie | Dept: 34 (Herault) | Circo: 3e circo | Maires concernés: 67
- Occitanie | Dept: 34 (Herault) | Circo: 4e circo | Maires concernés: 62
- Occitanie | Dept: 34 (Herault) | Circo: 5e circo | Maires concernés: 39
- Occitanie | Dept: 34 (Herault) | Circo: 6e circo | Maires concernés: 6
- Occitanie | Dept: 34 (Herault) | Circo: 7e circo | Maires concernés: 41
- Occitanie | Dept: 34 (Herault) | Circo: 8e circo | Maires concernés: 56
- Occitanie | Dept: 46 (Lot) | Circo:  | Maires concernés: 1
- Occitanie | Dept: 46 (Lot) | Circo: 1ere circo | Maires concernés: 121
- Occitanie | Dept: 46 (Lot) | Circo: 2e circo | Maires concernés: 177
- Occitanie | Dept: 48 (Lozere) | Circo: 1ere circo | Maires concernés: 121
- Occitanie | Dept: 65 (Hautes-Pyrenees) | Circo: 1ere circo | Maires concernés: 194
- Occitanie | Dept: 65 (Hautes-Pyrenees) | Circo: 2e circo | Maires concernés: 190
- Occitanie | Dept: 65 (Hautes-Pyrenees) | Circo: 3e circo | Maires concernés: 83
- Occitanie | Dept: 66 (Pyrenees-Orientales) | Circo:  | Maires concernés: 2
- Occitanie | Dept: 66 (Pyrenees-Orientales) | Circo: 1ere circo | Maires concernés: 25
- Occitanie | Dept: 66 (Pyrenees-Orientales) | Circo: 2e circo | Maires concernés: 91
- Occitanie | Dept: 66 (Pyrenees-Orientales) | Circo: 3e circo | Maires concernés: 83
- Occitanie | Dept: 66 (Pyrenees-Orientales) | Circo: 4e circo | Maires concernés: 13
- Occitanie | Dept: 81 (Tarn) | Circo:  | Maires concernés: 1
- Occitanie | Dept: 81 (Tarn) | Circo: 1ere circo | Maires concernés: 82
- Occitanie | Dept: 81 (Tarn) | Circo: 2e circo | Maires concernés: 55
- Occitanie | Dept: 81 (Tarn) | Circo: 3e circo | Maires concernés: 97
- Occitanie | Dept: 81 (Tarn) | Circo: 4e circo | Maires concernés: 65
- Occitanie | Dept: 82 (Tarn-et-Garonne) | Circo:  | Maires concernés: 16
- Occitanie | Dept: 82 (Tarn-et-Garonne) | Circo: 1ere circo | Maires concernés: 67
- Occitanie | Dept: 82 (Tarn-et-Garonne) | Circo: 2e circo | Maires concernés: 64
- Occitanie | Dept: 82 (Tarn-et-Garonne) | Circo: 3e circo | Maires concernés: 43
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo:  | Maires concernés: 7
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 1ere circo | Maires concernés: 24
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 2e circo | Maires concernés: 27
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 3e circo | Maires concernés: 28
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 4e circo | Maires concernés: 16
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 5e circo | Maires concernés: 29
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 6e circo | Maires concernés: 12
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 7e circo | Maires concernés: 4
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 8e circo | Maires concernés: 14
- Pays-de-la-Loire | Dept: 44 (Loire-Atlantique) | Circo: 9e circo | Maires concernés: 10
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo:  | Maires concernés: 119
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 1ere circo | Maires concernés: 3
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 2e circo | Maires concernés: 8
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 3e circo | Maires concernés: 2
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 4e circo | Maires concernés: 3
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 5e circo | Maires concernés: 2
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 6e circo | Maires concernés: 5
- Pays-de-la-Loire | Dept: 49 (Maine-et-Loire) | Circo: 7e circo | Maires concernés: 4
- Provence-Alpes-Cote-d-Azur | Dept: 04 (Alpes-de-Haute-Provence) | Circo:  | Maires concernés: 18
- Provence-Alpes-Cote-d-Azur | Dept: 04 (Alpes-de-Haute-Provence) | Circo: 1ere circo | Maires concernés: 68
- Provence-Alpes-Cote-d-Azur | Dept: 04 (Alpes-de-Haute-Provence) | Circo: 2e circo | Maires concernés: 90
- Provence-Alpes-Cote-d-Azur | Dept: 05 (Hautes-Alpes) | Circo:  | Maires concernés: 87
- Provence-Alpes-Cote-d-Azur | Dept: 05 (Hautes-Alpes) | Circo: 1ere circo | Maires concernés: 21
- Provence-Alpes-Cote-d-Azur | Dept: 05 (Hautes-Alpes) | Circo: 2e circo | Maires concernés: 27
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo:  | Maires concernés: 89
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 1ere circo | Maires concernés: 6
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 2e circo | Maires concernés: 2
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 3e circo | Maires concernés: 1
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 4e circo | Maires concernés: 4
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 5e circo | Maires concernés: 11
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 6e circo | Maires concernés: 4
- Provence-Alpes-Cote-d-Azur | Dept: 83 (Var) | Circo: 7e circo | Maires concernés: 3
- Provence-Alpes-Cote-d-Azur | Dept: 84 (Vaucluse) | Circo: 1ere circo | Maires concernés: 38
- Provence-Alpes-Cote-d-Azur | Dept: 84 (Vaucluse) | Circo: 2e circo | Maires concernés: 23
- Provence-Alpes-Cote-d-Azur | Dept: 84 (Vaucluse) | Circo: 3e circo | Maires concernés: 33
- Provence-Alpes-Cote-d-Azur | Dept: 84 (Vaucluse) | Circo: 4e circo | Maires concernés: 47

==================================================================
RÉSUMÉ DES PROBLÈMES IDENTIFIÉS
==================================================================

Types de problèmes possibles:
1. Différence d'orthographe (accents, espaces, tirets)
2. Formatage différent des circonscriptions (1ere circo vs 1ère circo)
3. Circonscriptions manquantes dans la table circonscriptions

